ean,nome_produto,sub_segmento
7898513633050,VITTA ESSENCE SPRAY FINALIZADOR CAPILAR MANDIOCA 60 ML x 1,
7898513632589,VITTA ESSENCE SPRAY FINALIZADOR DESMAIA CABELO 60 ML x 1,
7898513633494,VITTA ESSENCE SPRAY FINALIZADOR RAPUNZEL 60 ML x 1,
7898444726920,VITTORE MASCARA CAPILAR BROTO BAMBU 500 G x 1,
7898444727293,VITTORE SHAMPOO ANTIRRESIDUOS 1.9 L x 1,
7898444725480,VITTORE SHAMPOO NEUTRO 1.9 L x 1,
7898933790135,VIVE BLACK SHOCK POMADA MODELADORA DEFRIZANTE 55 G x 1,
7898604680970,VIVE CONCEPT MASCARA CAPILAR CONDICIONANTE PARA TODOS TIPOS DE CABELOS 250 ML x 1,
7898604680963,VIVE CONCEPT SHAMPOO TODOS OS TIPOS DE CABELOS 250 ML x 1,
7898924147610,VIVE CONDICIONADOR COLOR SHOCK 300 ML x 1,
7898905895882,VIVE DIEZ DEFRIZANTE THERMO ATIVADO 120 G x 1,
7898924147603,VIVE SHAMPOO COLOR SHOCK 300 ML x 1,
7898924147924,VIVE SHAMPOO DIEZ ANTIRRESIDUOS 300 ML x 1,
7898929949417,VIVO SPORT GEL FIXACAO MEDIA 230 G x 1,
7896563124122,VIZCAYA CONDICIONADOR CABELOS MISTOS 200 ML x 1,
7896563128168,VIZCAYA KIT FORCE RESTORE SHAMPOO 200ML+CONDICIONADOR 150ML 350 ML x 1,
7896563127352,VIZCAYA KIT SILVER TOUCH SHAMPOO 200ML+CONDICIONADOR 150ML 350 ML x 1,
7898564530148,VIZEME CONDICIONADOR BRILLIANT COLOR 250 ML x 1,
7898564530186,VIZEME CONDICIONADOR EXTREME LISS 250 ML x 1,
7898564530223,VIZEME CONDICIONADOR INTENSE SILVER 250 ML x 1,
7898564530414,VIZEME CONDICIONADOR POS PROGRESSIVA 250 ML x 1,
7898564530025,VIZEME CONDICIONADOR PURE BLOND 250 G x 1,
7898564530292,VIZEME CONDICIONADOR SEVEN OILS 250 ML x 1,
7898564531367,VIZEME CREME LEAVE IN EXTREME SPORT 180 G x 1,
7898564531619,VIZEME CREME LEAVE IN INTENSE SILVER 180 G x 1,
7898564530162,VIZEME LEAVE-IN BRILLIANT COLOR 150 G x 1,
7898564530209,VIZEME LEAVE-IN EXTREME LISS 150 G x 1,
7898564530049,VIZEME LEAVE-IN PURE BLOND 150 G x 1,
7898564530315,VIZEME LEAVE-IN SEVEN OILS 150 G x 1,
7898564530193,VIZEME MASCARA CAIPLAR EXTREME LISS 250 G x 1,
7898564530155,VIZEME MASCARA CAPILAR BRILLANT COLOR 250 G x 1,
7898564530421,VIZEME MASCARA CAPILAR POS PROGRESSIVA 250 G x 1,
7898564530308,VIZEME MASCARA CAPILAR SEVEN OILS 250 G x 1,
7898564530230,VIZEME MASCARA CAPILAR SILVER INTENSE 250 G x 1,
7898564530612,VIZEME SERUM OLEO ARGAN 90 ML x 1,
7898564530131,VIZEME SHAMPOO BRILLANT COLOR 500 ML x 1,
7898564530346,VIZEME SHAMPOO DEEP CLEAR 250 ML x 1,
7898564530179,VIZEME SHAMPOO EXTREME LISS 250 ML x 1,
7898564530353,VIZEME SHAMPOO OIL FREE 250 ML x 1,
7898564530407,VIZEME SHAMPOO POS PROGRESSIVA 250 ML x 1,
7898564530018,VIZEME SHAMPOO PURE BLOND 250 ML x 1,
7898564530285,VIZEME SHAMPOO SEVEN OILS 250 ML x 1,
7898564530445,VIZEME SPRAY DEFRIZANTE 150 ML x 1,
7898564530575,VIZEME SPRAY QUERAPLUS COMP REUSTAURADOR 90 ML x 1,
7898398460475,VIZZAGE CONDICIONADOR CABELO FORTE 320 ML x 1,
7898398464978,VIZZAGE CONDICIONADOR CONTROL JABORANDI 320 ML x 1,
7898398465067,VIZZAGE CONDICIONADOR OLEO DE ARGAN 320 ML x 1,
7898398461021,VIZZAGE CREME DE PENTEAR BOMBA CAPILAR 200 ML x 1,
7898398464206,VIZZAGE CREME FINALIZADOR DEFRIZZANTE TERMO ATIVADO 200 ML x 1,
7898398460482,VIZZAGE CREME LEAVE IN CABELO FORTE 200 ML x 1,
7898398465098,VIZZAGE CREME PENTEAR OLEO DE ARGAN 200 ML x 1,
7898398460376,VIZZAGE LOCAO REESTRUTURANTE RECUPERACAO TOTAL 15 ML x 1,
7898398460468,VIZZAGE SHAMPOO CABELO FORTE 320 ML x 1,
7898398464718,VIZZAGE SHAMPOO CONTROL JABORANDI 320 ML x 1,
7898398464596,VIZZAGE SHAMPOO MANDIOCA E QUIABO 320 ML x 1,
7898398461588,VIZZAGE SHAMPOO NUTRI QUERATAN 250 G x 1,
7898398465050,VIZZAGE SHAMPOO OLEO ARGAN 320 ML x 1,
7898398461625,VIZZAGE SHAMPOO OXYLISS LIMPEZA PROFUNDA 1 L x 1,
7898398460383,VIZZAGE SHAMPOO VIOLET 320 ML x 1,
7899783600469,VOGA POMADA CAPILAR EFEITO SECO 100 G x 1,
7899783600544,VOGA POMADA CAPILAR EFEITO SECO 50 G x 1,
7899783600322,VOGA SPRAY FINALIZADOR CAPILAR THE BEST 150 ML x 1,
7896213162092,VOGLIA SPRAY FIXADOR DE PENTEADO HS MEGA FORTE 400 ML x 1,
7898620029586,VOKEN AMPOLA CAPILAR CHANTILLY 15 ML x 1,
7898933060948,VOKEN CONDICIONADOR RECUPERADOR BLEND OLEOS ESPETACULARES 300 ML x 1,
7898620029531,VOKEN CREME BALSAMO REGENERADOR EFEITO TEIA DE ARANHA 300 ML x 1,
7898620029548,VOKEN CREME LEAVE IN REGENERADOR EFEITO TEIA DE ARANHA 300 ML x 1,
7898933060054,VOKEN LEAVE IN BLEND RECUPERADOR 300 ML x 1,
7898933060474,VOKEN MASCARA CAPILAR ARGININA E PROTEINA EFEITO TEIA 500 G x 1,
7898933060382,VOKEN MASCARA CAPILAR INTENSIVA BLEND OLEOS ESPETACULARES 300 G x 1,
7898620029623,VOKEN MASCARA CAPILAR INTENSIVA CHANTILLY 300 G x 1,
7898933060931,VOKEN SHAMPOO RECUPERADOR BLEND OLEOS ESPETACULARES 300 ML x 1,
7898548208353,VOLK PROFESSIONAL CONDICIONADOR EQUILIBRIUM CLARIFY 300 ML x 1,
7898548203068,VOLK PROFESSIONAL CONDICIONADOR MAX CARE BLUE BLOND 300 ML x 1,
7899984008415,VOLK PROFESSIONAL CONDICIONADOR OPTIMUM BIOTINA 300 ML x 1,
7898548208674,VOLK PROFESSIONAL CONDICIONADOR VITAMINO COLOR 300 ML x 1,
7899984000426,VOLK PROFESSIONAL MASCARA CAPILAR BANHO VERNIZ 500 G x 1,
7898548208599,VOLK PROFESSIONAL MASCARA CAPILAR BLOND 300 G x 1,
7899984000143,VOLK PROFESSIONAL MASCARA CAPILAR BTOX PLATINUM 500 G x 1,
7899984000433,VOLK PROFESSIONAL MASCARA CAPILAR DESMAIA CABELO 500 G x 1,
7899984008422,VOLK PROFESSIONAL MASCARA CAPILAR OPTIMUM BIOTINA 300 G x 1,
7898548208643,VOLK PROFESSIONAL MASCARA CAPILAR VITAMINO COLOR 300 G x 1,
7898548203051,VOLK PROFESSIONAL SHAMPOO MAX CARE BLUE BLOND 300 ML x 1,
7898548208346,VOLK PROFESSIONAL SHAMPOO MAX CARE CLARIFY D-TOX 300 ML x 1,
7899984008408,VOLK PROFESSIONAL SHAMPOO OPTIMUM BIOTINA 300 ML x 1,
7898548208667,VOLK PROFESSIONAL SHAMPOO VITAMINO COLOR 300 ML x 1,
7898968227002,VOLUMAX CONDICIONADOR 300 ML x 1,
7898968227019,VOLUMAX SHAMPOO 300 ML x 1,
7898050660144,VOU DE COCO AMPOLA DE INFUSAO CONDICIONADOAGUA DE COCO TRATAMENTO 30 ML x 1,
7898114421506,VOU DE COCO CREME PENTEAR 1.1 KG x 1,
7898114421513,VOU DE COCO CREME PENTEAR 420 ML x 1,
7898050660878,VOU DE COCO KIT LINHA VEGANA SHAMPOO + CONDICIONADOR 420ML CD 840 ML x 1,
7898114421377,VOU DE COCO OLEO DE UMECTACAO TRATAMENTO INTENSIVO 100 ML x 1,
7898114421445,VOU DE COCO SPRAY AGUA DE COCO TRATAMENTO DE CHOQUE 120 ML x 1,
7898940638031,VOZUZ GEL COLA CAPILAR HAIR INCOLOR 500 G x 1,
7898940638017,VOZUZ GEL FIXADOR HAIR 250 G x 1,
7898940638086,VOZUZ GEL FIXADOR HAIR 600 G x 1,
7898503182773,VULT SERUM ARGAN OIL 35 ML x 1,
7898097492951,VV COSMETICOS MASCARA CAPILAR FLORA GELATINA DEBAIXO DOS CARACOIS 250 G x 1,
7898944660861,VYVEDAS CONDICIONADOR SETIN BRILLANT 1 L x 1,
7898944660885,VYVEDAS CONDICIONADOR SETIN BRILLANT 300 ML x 1,
7898944660922,VYVEDAS MASCARA CAPILAR SETIN BRILLANT 250 G x 1,
7898944660854,VYVEDAS SHAMPOO SETIN BRILLANT 1 L x 1,
7898944660878,VYVEDAS SHAMPOO SETIN BRILLANT 300 ML x 1,
7898961714066,WALORY MASCARA CAPILAR BLINDADORA POWER HYDRATE 80 ML x 1,
7898961714028,WALORY MASCARA CAPILAR TRATAMENTO POWER BLOND HYDRATE 200 G x 1,
7898961714042,WALORY MASCARA DE TRATAMENTO CAPILAR POWER BLOND PLATINUM 200 G x 1,
7898961714011,WALORY SHAMPOO POWER BLOND HYDRATE 240 ML x 1,
7898961714035,WALORY SHAMPOO POWER BLOND PLATINUM 240 ML x 1,
7898497180090,WAVE HAIR ERVAS SEIVA NEUTRALIZANTE PROFISSIONAL FLORES 500 ML x 1,
7798036820633,WELEDA CONDICIONADOR FITOCONDICIONADOR ALOE 250 ML x 1,
4001638095617,WELEDA LOCAO CAPILAR REVITALIZANTE ROSMARINUS 100 ML x 1,
7798036820671,WELEDA SHAMPOO SHAMPOO FITOSHAMPOO MELISSA 250 ML x 1,
7506295380269,WELLA PRO SERIES SHAMPOO ANTIFRIZZ 500 ML x 1,
8005610645230,WELLA PROFESSIONAL AMPOLA CAPILAR INVIGO NUTRI ENRICH 10 ML x 1,
4015400793007,WELLA PROFESSIONAL AMPOLA SERUM OIL REFLECTIONS ELIXIR 6 ML x 1,
3614227330627,WELLA PROFESSIONAL AMPOLA SERUM OIL REFLECTIONS ELIXIR 6 ML x 10,
8005610579092,WELLA PROFESSIONAL CONDICIONADOR ELEMENTS LIGHTWEIGHT RENEWING 200 ML x 1,
8005610642888,WELLA PROFESSIONAL CONDICIONADOR INVIGO BLONDE RECHARGE COOL 200 ML x 1,
8005610672304,WELLA PROFESSIONAL CONDICIONADOR INVIGO COLOR BRILLIANCE 1 L x 1,
8005610672274,WELLA PROFESSIONAL CONDICIONADOR INVIGO COLOR BRILLIANCE 200 ML x 1,
8005610672489,WELLA PROFESSIONAL CONDICIONADOR INVIGO NUTRI ENRICH 1 L x 1,
8005610672458,WELLA PROFESSIONAL CONDICIONADOR INVIGO NUTRI ENRICH 200 ML x 1,
8005610634647,WELLA PROFESSIONAL CONDICIONADOR INVIGO VOLUME BOOST 500 ML x 1,
4084500605978,WELLA PROFESSIONAL CONDICIONADOR LUXEOIL SP KERATIN 200 ML x 1,
8005610498393,WELLA PROFESSIONAL CONDICIONADOR NIOXIN SYSTEM 1 OPTIMO 300 ML x 1,
8005610498690,WELLA PROFESSIONAL CONDICIONADOR NIOXIN SYSTEM 1 REVITALISING 1 L x 1,
8005610498799,WELLA PROFESSIONAL CONDICIONADOR NIOXIN SYSTEM 3 OPTIMO 1 L x 1,
4015400792758,WELLA PROFESSIONAL CONDICIONADOR OIL REFLECTIONS 200 ML x 1,
3614227279872,WELLA PROFESSIONAL CREME CAPILAR BLONDOR PLEX STABILIZER N2 500 ML x 1,
8005610633770,WELLA PROFESSIONAL CREME CAPILAR INVIGO COLOR BRILLIANCE 30 ML x 1,
8005610640785,WELLA PROFESSIONAL CREME CAPILAR INVIGO VOLUME BOOST CLEAR 15 ML x 1,
8005610499512,WELLA PROFESSIONAL CREME CAPILAR NIOXIN SYSTEM 5 SCALP 100 ML x 1,
8005610409672,WELLA PROFESSIONAL CREME CAPILAR PLEX HAIR STABILIZER N 3 100 ML x 1,
3614228295390,WELLA PROFESSIONAL CREME CAPILAR TRATAMENTO COLOR MOTION 185 ML x 1,
8005610645568,WELLA PROFESSIONAL FLUIDO CAPILAR VOLUME BOOSTER INDIGO 100 ML x 1,
7898919412457,WELLA PROFESSIONAL KIT BRILLIANCE SHAMPOO 250ML + MASCARA 150ML + OLEO CAPILAR 100ML 500 ML x 1,
7896108562815,WELLA PROFESSIONAL KIT FUSION SHAMPOO 250ML+MASCARA CAPIL 150ML GANHE OLEO CAPILAR REFLECTIONS 430 ML x 1,
4015600169428,WELLA PROFESSIONAL KIT NIOXIN SYSTEM 5 x 1,
7898919412440,WELLA PROFESSIONAL KIT NUTRI ENRICH SHAMPOO 250ML + MASCARA 150ML + LUXE OIL 100ML x 1,
7896108562822,WELLA PROFESSIONAL KIT OIL REFLECTION SHAMPOO 250ML+MASCARA CAPILAR 150ML GANHE OLEO CAPILAR 30 430 ML x 1,
7896235353614,WELLA PROFESSIONAL KIT SP SYSTEM PROFESSIONAL LUXE OIL KERATION TRIO SH 200ML+MA C 150ML+OL C 1 450 ML x 1,
8005610643885,WELLA PROFESSIONAL LEAVE IN INVIGO NUTRI ENRICH 150 ML x 1,
8005610415963,WELLA PROFESSIONAL LIQUIDO CAPILAR FUSION AMINO REFILLER 70 ML x 1,
8005610589220,WELLA PROFESSIONAL LOCAO TRATAMENTO CAPILAR EIMI PERFECT SETTING 150 ML x 1,
4015600134150,WELLA PROFESSIONAL MASCARA CAPILAR COLOR SAVE 200 ML x 1,
8001090095039,WELLA PROFESSIONAL MASCARA CAPILAR ELEMENTS RENEWING 150 ML x 1,
7896235353669,WELLA PROFESSIONAL MASCARA CAPILAR INVIGO COLOR BRILLIANCE 150 ML x 1,
8005610672366,WELLA PROFESSIONAL MASCARA CAPILAR INVIGO COLOR BRILLIANCE 500 ML x 1,
8005610672519,WELLA PROFESSIONAL MASCARA CAPILAR INVIGO NUTRI ENRICH 150 ML x 1,
8005610672540,WELLA PROFESSIONAL MASCARA CAPILAR INVIGO NUTRI ENRICH 500 ML x 1,
4015600612887,WELLA PROFESSIONAL MASCARA CAPILAR LUXEOIL SP KERATIN RESTORE 400 ML x 1,
4015400792796,WELLA PROFESSIONAL MASCARA CAPILAR OIL REFLECTIONS 150 ML x 1,
4015400792932,WELLA PROFESSIONAL MASCARA CAPILAR OIL REFLECTIONS 500 ML x 1,
8005610531519,WELLA PROFESSIONAL MASCARA CAPILAR OIL REFLECTIONS LUMINOUS REBOOST 30 ML x 1,
8005610267890,WELLA PROFESSIONAL MASCARA CAPILAR SP LUXE OIL KERATIN RESTORE 150 ML x 1,
8001090094971,WELLA PROFESSIONAL MASCARA CAPILAR SP LUXE OIL KERATIN RESTORE 400 ML x 1,
4084500126152,WELLA PROFESSIONAL MASCARA ELEMENTS RENEWING 500 ML x 1,
8005610499314,WELLA PROFESSIONAL MASCARA TRATAMENTO CAPILAR NIOXIN SYSTEM 3 100 ML x 1,
4015400793182,WELLA PROFESSIONAL OLEO CAPILAR REFLECTIONS LIGHT 100 ML x 1,
4015400793045,WELLA PROFESSIONAL OLEO CAPILAR REFLECTIONS LUMINOUS DOURADO 100 ML x 1,
4084500380523,WELLA PROFESSIONAL OLEO LUXE OIL REESTRUTURACAO E PROTECAO 30 ML x 1,
4084500586253,WELLA PROFESSIONAL PASTA MODELADORA CAPILAR EIMI BOLD MOVE 150 ML x 1,
8005610642406,WELLA PROFESSIONAL SHAMPOO ANTIRRESIDUOS AQUA PURE 250 ML x 1,
4084500125384,WELLA PROFESSIONAL SHAMPOO ELEMENTS RENEWING 1000 ML x 1,
8005610642529,WELLA PROFESSIONAL SHAMPOO INVIGO AQUA PURE 1 L x 1,
8005610642796,WELLA PROFESSIONAL SHAMPOO INVIGO BLONDE RECHARGE 1 L x 1,
8005610672243,WELLA PROFESSIONAL SHAMPOO INVIGO COLOR BRILLIANCE 1 L x 1,
8005610672212,WELLA PROFESSIONAL SHAMPOO INVIGO COLOR BRILLIANCE 250 ML x 1,
8005610634227,WELLA PROFESSIONAL SHAMPOO INVIGO COLOR BRILLIANCE 50 ML x 1,
8005610672427,WELLA PROFESSIONAL SHAMPOO INVIGO NUTRI ENRICH 1 L x 1,
8005610672397,WELLA PROFESSIONAL SHAMPOO INVIGO NUTRI ENRICH 250 ML x 1,
8005610642437,WELLA PROFESSIONAL SHAMPOO INVIGO VOLUME BOOST 1 L x 1,
7896235353843,WELLA PROFESSIONAL SHAMPOO INVIGO VOLUME BOOST 250 ML x 1,
4015600611668,WELLA PROFESSIONAL SHAMPOO LUXEOIL SP KERATIN PROTECT 200 ML x 1,
8005610494418,WELLA PROFESSIONAL SHAMPOO NIOXIN SYSTEM 1 OPTIMO 300 ML x 1,
4015400792611,WELLA PROFESSIONAL SHAMPOO OIL REFLECTIONS 250 ML x 1,
4015600112493,WELLA PROFESSIONAL SHAMPOO SP COLOR SAVE 1 L x 1,
8005610566849,WELLA PROFESSIONAL SHAMPOO SP LUXEOIL KERATIN PROTECT 1 KG x 1,
8005610633091,WELLA PROFESSIONAL SHAMPOO VOLUME BOOST 250 ML x 1,
8005610563244,WELLA PROFESSIONAL SPRAY CAPILAR EIMI ABSOLUTE SET 300 ML x 1,
3614227276444,WELLA PROFESSIONAL SPRAY CAPILAR EIMI GLAM MIST 200 ML x 1,
4084500622937,WELLA PROFESSIONAL SPRAY CAPILAR EIMI SUGAR TEXTURA VOLUME 150 ML x 1,
4084500585959,WELLA PROFESSIONAL SPRAY CAPILAR EIMI THERMAL IMAGE PROTETOR TERMICO 150 ML x 1,
8005610645322,WELLA PROFESSIONAL SPRAY CAPILAR INVIGO BRILLIANCE BOOSTER 100 ML x 1,
8005610645445,WELLA PROFESSIONAL SPRAY CAPILAR INVIGO NUTRI BOOSTER 100 ML x 1,
8005610563152,WELLA PROFESSIONAL SPRAY FIXADOR CAPILAR EIMI DYNAMIC FIX 300 ML x 1,
4084500642089,WELLA PROFESSIONAL SPRAY FIXADOR CAPILAR EIMI PERFECT ME 100 ML x 1,
4084500126275,WELLA PROFESSIONAL SPRAY LEAVE IN CONDICIONADOR ELEMENTS 150 ML x 1,
8005610644233,WELLA PROFESSIONAL SPRAY LEAVE IN INVIGO COLOR BRILLIANCE 150 ML x 1,
8005610578767,WELLA PROFESSIONAL SPRAY LEAVE IN OIL REFLECTIONS LIGHT 100 ML x 1,
8005610532622,WELLA PROFESSIONAL SPRAY MOUSSE CAPILAR EIMI NATURAL VOLUME 300 ML x 1,
4084500584761,WELLA PROFESSIONAL SPRAY MOUSSE CAPILAR EIMI SHAPE CONTROL 300 ML x 1,
3614228800792,WELLA PROFESSIONAL SPRAY MOUSSE NUTRICULS 300 ML x 1,
4015600112530,WELLA SP CONDICIONADOR COLOR SAVE 1 L x 1,
7897455506088,WEVER CONDICIONADOR BANHO DE VERNIZ 500 ML x 1,
7897455506309,WEVER CONDICIONADOR TOTAL BABOSA 500 ML x 1,
7897455504121,WEVER GEL CERA FORTE x 1,
7897455504114,WEVER GEL COLA EXTRA FORTE 240 G x 1,
7897455506972,WEVER MASCARA CAPILAR BORA RAPUNZEL 250 G x 1,
7897455506576,WEVER MASCARA CAPILAR OLEO DE COCO 500 G x 1,
7897455506071,WEVER SHAMPOO BANHO DE VERNIZ 500 ML x 1,
7897455506958,WEVER SHAMPOO BORA RAPUNZEL 500 ML x 1,
7897455506293,WEVER SHAMPOO TOTAL BABOSA 500 ML x 1,
7898501143165,WF EXPORT OLEO CAPILAR REQUINT OIL 120 ML x 1,
7898958101466,WHEY PROTEIN CONDICONADOR RECARGA PROTEINA 300 ML x 1,
7898623240513,WIDI CARE CONDICIONADOR CURVAS MAGICAS 300 ML x 1,
7898623240940,WIDI CARE CONDICIONADOR FORMULA PERFEITA 300 ML x 1,
7898623240544,WIDI CARE CONDICIONADOR KEEP CALM RECUPERA TRATAMENTO RENOVADOR 300 ML x 1,
7898623240858,WIDI CARE CONDICIONADOR LIMPEZA SUAVE CO WASH JUBA 500 ML x 1,
7898623240650,WIDI CARE CONDICIONADOR REVITALIZANTE RED FLOWERS 300 ML x 1,
7898623240100,WIDI CARE CONDICIONADOR SETE OLEOS 300 ML x 1,
7898623241688,WIDI CARE CREME CAPILAR FINALIZADOR MULTIFUNCIONAL  PHYTO MANGA 300 ML x 1,
7898623241213,WIDI CARE CREME CAPILAR OPERACAO RESGATE ANTIEMBORRACHAMENTO 1 L x 1,
7898623240681,WIDI CARE CREME CAPILAR OPERACAO RESGATE ANTIEMBORRACHAMENTO 300 ML x 1,
7898623241589,WIDI CARE CREME INFUSAO 2.0 ACIDIFICANTE CONTROLE PH CABELOS FRAGILIZADOS POROSOS 300 G x 1,
7898623240506,WIDI CARE CREME PENTEAR CURVAS MAGICAS 300 ML x 1,
7898623240254,WIDI CARE CREME REALINHAMENTO CAPILAR PEROLAS CAVIAR LOIRAS 1 L x 1,
7896626303679,WIDI CARE CREME TRATAMENTO CAPILAR COCONUT OIL PRIME 10 EM 1 1 L x 1,
7898623240537,WIDI CARE CREME UMECTANTE SOROH REVITALIZANTE CURVAS MAGICAS 200 ML x 1,
7898623241237,WIDI CARE GELEIA CAPILAR SELADORA MODELANDO A JUBA 300 G x 1,
7898623240018,WIDI CARE LEAVE-IN CAPILAR SOU 10 200 ML x 1,
7898623241060,WIDI CARE LEAVEIN OPERACAO RESGATE PROTETOR TERMICO 200 ML x 1,
7899572801787,WIDI CARE LEAVEIN TERMOATIVADO MAROCCAN OIL 60 ML x 1,
7898623240957,WIDI CARE LIQUIDO LEAVE IN FORMULA PERFEITA 300 ML x 1,
7898623241091,WIDI CARE LIQUIDO LEAVE IN MAGIC TREATMENT 200 ML x 1,
7898623241169,WIDI CARE LIQUIDO QUERATINA PHYTO KERATIN 200 ML x 1,
7898623240964,WIDI CARE MASCARA CAPILAR BANHO COLAGENO 1 KG x 1,
7898623240926,WIDI CARE MASCARA CAPILAR BANHO DE COLAGENO 280 ML x 1,
7898623240520,WIDI CARE MASCARA CAPILAR CURVAS MAGICAS 300 G x 1,
7898623240353,WIDI CARE MASCARA CAPILAR HIDRO NUTRITIVA JUBA 500 G x 1,
7898623241695,WIDI CARE MASCARA CAPILAR JUBA TODOS TIPOS CURVATURAS 500 G x 1,
7898623240490,WIDI CARE MASCARA CAPILAR KEEP CALM RECUPERA TRATAMENTO RENOVADOR 300 G x 1,
7898623240308,WIDI CARE MASCARA CAPILAR MAGIC TREATMENT MOROCCAN OIL 500 G x 1,
7898623240285,WIDI CARE MASCARA CAPILAR NUTRITIVA SETE OLEOS 300 G x 1,
7898623240414,WIDI CARE MASCARA CAPILAR PEROLAS DE CAVIAR EXTRACT 150 G x 1,
7898623240667,WIDI CARE MASCARA CAPILAR REVITALIZANTE RED FLOWERS 300 G x 1,
7898623240131,WIDI CARE MASCARA CAPILAR SETE OLEOS 1 KG x 1,
7898623240551,WIDI CARE MASCARA CAPILAR SETE OLEOS 500 G x 1,
7898623240346,WIDI CARE MASCARA CAPILAR ULTRA NUTRITIVA PHYTO MANGA 300 G x 1,
7896626303693,WIDI CARE OLEO FINALIZADOR CAPILAR COCONUT OIL 200 ML x 1,
7898623241190,WIDI CARE SHAMPOO BANHO DE COLAGENO 1 L x 1,
7898623241183,WIDI CARE SHAMPOO BANHO DE COLAGENO 300 ML x 1,
7896626303662,WIDI CARE SHAMPOO COCONUT OIL 1 L x 1,
7898623240483,WIDI CARE SHAMPOO CURVAS MAGICAS 300 ML x 1,
7898623240933,WIDI CARE SHAMPOO FORMULA PERFEITA 300 ML x 1,
7898623240575,WIDI CARE SHAMPOO KEEP CALM RECUPERA COM MANTEIGA DE MONOI DO TAITI E CASTANHA DO PARA 300 ML x 1,
7898623240162,WIDI CARE SHAMPOO PEROLAS DE CAVIAR 1 L x 1,
7898623240179,WIDI CARE SHAMPOO PEROLAS DE CAVIAR LOIRAS 1 L x 1,
7898623240322,WIDI CARE SHAMPOO PHYTO MANGA 300 ML x 1,
7898623240476,WIDI CARE SHAMPOO PHYTO MANGA 500 G x 1,
7898623241664,WIDI CARE SHAMPOO REVITALIZANTE INFUSAO 2.0 300 ML x 1,
7898623240643,WIDI CARE SHAMPOO REVITALIZANTE RED FLOWERS 300 ML x 1,
7898623240216,WIDI CARE SPRAY BANHO CHEIRO PERFUME CAPILAR 60 ML x 1,
45140921,WILD SHAKE CERA MODELADORA CAPILAR 15 G x 1,
7898902505579,WIND FIX CERA CAPILAR FINALIZADORA 120 G x 1,
7898902505524,WIND FIX GEL CAPILAR MAXIMA FIXACAO PUMP AZUL 1 KG x 1,
7898902505630,WIND FIX GEL COLA FIXADOR CABELO INCOLOR SEM ALCOOL 1000 G x 1,
7898902505562,WIND FIX GEL COLA FIXADOR CABELO INCOLOR SEM ALCOOL 500 G x 1,
7898902505609,WIND FIX GEL COLA SEM ALCOOL 250 G x 1,
7898902505005,WIND FIX GEL FIX ROSA FORTE 500 ML x 1,
7898902505753,WIND FIX GEL FIXADOR ACO AZUL 250 G x 1,
7898902505517,WIND FIX GEL FIXADOR CABELO INCOLOR PUMP 1 KG x 1,
7898902505647,WIND FIX GEL FIXADOR CABELO PEDRA 1000 G x 1,
7898902505906,WIND FIX GEL FIXADOR CABELO TITANIUN 250 G x 1,
7898902505760,WIND FIX GEL FIXADOR CAPILAR ACO INCOLOR 1 KG x 1,
7898902505616,WIND FIX GEL FIXADOR PEDRA 250 G x 1,
7898902505586,WIND FIX GEL FIXADOR PEDRA 500 G x 1,
7898902505555,WIND FIX POMADA MODELADORA 120 G x 1,
7898902505890,WIND FIX POMADA MODELADORA CAPILAR ARGAN 120 G x 1,
7898902505999,WIND FIX POMADA MODELADORA CAPILAR BLACK 120 G x 1,
7898269493373,WIND FIX POMADA MODELADORA CAPILAR CAPTAIN HAIR 120 G x 1,
7898269497340,WIND FIX POMADA MODELADORA CAPILAR CAPTAIN HAIR EXTRA FORTE 120 G x 1,
7898902505944,WIND FIX POMADA MODELADORA CAPILAR CLASSIC 120 G x 1,
7898902505982,WIND FIX POMADA MODELADORA CAPILAR TITANIUN 120 G x 1,
7898902505098,WIND FIX POMADA MODELADORA PLATINADO 120 G x 1,
8809396480807,WIZYOUNG MASCARA CAPILAR HAIR VITAMIN MASK PACK STEAM 40 G x 1,
8809396480791,WIZYOUNG MASCARA CAPILAR HAIR VITAMIN MASK PACK VOLUME UP 40 G x 1,
7898639791375,XCOLOR CONDICIONADOR CABELO COLORIDOS 1 L x 1,
7898639791474,XCOLOR CONDICIONADOR CABELO COLORIDOS 250 ML x 1,
7898639791825,XCOLOR KIT COLOR PROTECTOR SHAMPOO+CONDICIONADOR 250ML CADA 500 ML x 1,
7898639791450,XCOLOR SHAMPOO CABELOS COLORIDOS 1 L x 1,
7898639791467,XCOLOR SHAMPOO CABELOS COLORIDOS 250 ML x 1,
7898639793584,XFORCE CONDICIONADOR 250 ML x 1,
7898639793591,XFORCE MASCARA CAPILAR BIOTINA E BEAUPLEX 300 G x 1,
7898639793577,XFORCE SHAMPOO 250 ML x 1,
7898639791443,XINTENSE CONDICIONADOR PARA CABELOS RESSECADOS E SENSIBILIZADOS 1 L x 1,
7898639791498,XINTENSE CONDICIONADOR PARA CABELOS RESSECADOS E SENSIBILIZADOS 250 ML x 1,
7898639791795,XINTENSE KIT NUTRITIVE TREATMENT SHAMPOO+CONDICIONADOR 250ML CADA 500 ML x 1,
7898639791368,XINTENSE SHAMPOO 1 L x 1,
7898639791481,XINTENSE SHAMPOO PARA CABELOS RESSECADOS E SENSIBILIZADOS 250 ML x 1,
